Code,Town_Japanese,Prefecture_Town_Japanese,Prefecture_English,Prefecture_Town_English,Town_English,SP,WP,BP,Redundancy,Diversity,PV_output_2018,Windspeed_2018,PercentForest_cover,PercentEmployment_EGHW_2009,Population_2010,Area_inhabitable_2010,Land_price_residential_2009,ku_LDP_voteshare_2012,Crime_Rate_2008,Income_taxable_per_capita_2010,Unemployment_2010,Financial_Str_Index_2010,PercentChange_CO2_industry_2000_03
08341,???,??? ???,Ibaraki,Ibaraki-ken Tokai-mura,Tokai-mura,163,0,1,166,3,1377,6.15,13.31376734,1.581281051,37438,3055,53100,65.1052282,9.322079171,1477339.388,5,169,63.84
08364,???,??? ???,Ibaraki,Ibaraki-ken Daigo-machi,Daigo-machi,279,0,3,282,2,1315,5.49,78.9336362,0.089672695,20073,6879,12900,65.1052282,5.031634534,825311.2141,5.8,33,5.42
08442,???,??? ???,Ibaraki,Ibaraki-ken Miho-mura,Miho-mura,297,0,0,297,1,1330,6.17,7.180411597,0.161859067,17299,2885,13000,50.86027112,13.46898665,1492200.012,8.1,90,-22.84
08443,???,??? ???,Ibaraki,Ibaraki-ken Ami-machi,Ami-machi,481,0,0,481,1,1340,5.91,15.5624037,0.073007927,47940,5312,31700,50.86027112,14.91447643,1318677.055,6.5,92,-17.63
08447,???,??? ???,Ibaraki,Ibaraki-ken Kawachi-machi,Kawachi-machi,72,0,0,80,2,1337,6.3,0,0.05898545,10172,4432,15900,50.86027112,11.79709005,1016400.118,9.4,41,-11.12
08521,????,??? ????,Ibaraki,Ibaraki-ken Yachiyo-machi,Yachiyo-machi,206,0,0,206,1,1362,5.15,3.553299492,0.112524885,23106,5687,23900,31.35075714,14.10888947,1022731.066,5.4,55,-10.88
08542,???,??? ???,Ibaraki,Ibaraki-ken Goka-machi,Goka-machi,230,0,0,230,1,1368,5.29,0.952793417,0.106269926,9410,2285,27900,31.35075714,13.2837407,1230599.894,5.4,82,-17.81
08546,??,??? ??,Ibaraki,Ibaraki-ken Sakai-machi,Sakai-machi,422,0,0,422,1,1361,5.28,4.959209961,0.14777942,25714,4404,28600,31.35075714,15.78906432,1148235.747,6.7,69,-15.09
08564,???,??? ???,Ibaraki,Ibaraki-ken Tone-machi,Tone-machi,214,0,0,214,1,1332,6.18,2.329317269,0.389171865,17473,2432,23100,50.86027112,8.412980026,1295088.766,9.1,50,-40.38
09201,????,??? ????,Tochigi,Tochigi-ken Utsunomiya-shi,Utsunomiya-shi,1875,0,1,1876,2,1349,4.13,20.42750216,0.289209929,511739,33071,68900,42.63413387,18.53483905,1469168.981,5.5,101,49.74
09202,???,??? ???,Tochigi,Tochigi-ken Ashikaga-shi,Ashikaga-shi,1924,0,0,1924,1,1388,4.78,44.64627151,0.204491037,154530,9776,42300,67.30502801,14.26907397,1162101.288,7.1,75,7.93
09203,???,??? ???,Tochigi,Tochigi-ken Tochigi-shi,Tochigi-shi,2501,0,1,2502,2,1367,4.2,24.81527279,0.049992684,164024,24500,,52.35581596,13.64434473,1189610.368,7,,4.97
09204,???,??? ???,Tochigi,Tochigi-ken Sano-shi,Sano-shi,2913,0,2,2915,2,1382,4.57,61.35029629,0.076701664,121249,13466,38200,67.30502801,12.81660055,1174113.057,6.6,76,-16.28
09205,???,??? ???,Tochigi,Tochigi-ken Kanuma-shi,Kanuma-shi,1295,0,0,1295,1,1355,3.82,68.53980678,0.083049986,102348,14786,35000,38.63708684,9.52632196,1195701.958,6.7,74,12.95
09206,???,??? ???,Tochigi,Tochigi-ken Nikko-shi,Nikko-shi,1059,0,0,1059,1,1193,4.15,82.95364412,0.384162725,90066,22441,20900,38.63708684,9.859436413,1153916.617,6.1,70,35.28
09208,???,??? ???,Tochigi,Tochigi-ken Oyama-shi,Oyama-shi,989,0,0,989,1,1356,4.57,3.309830429,0.401328031,164454,16567,47100,51.12533304,18.14489158,1313708.934,6.3,102,-21.15
09209,???,??? ???,Tochigi,Tochigi-ken Moka-shi,Moka-shi,793,0,0,793,1,1351,4.75,9.036540877,0.184714846,82289,15203,38400,51.12533304,13.10017135,1162629.537,8.7,91,9.3
09210,????,??? ????,Tochigi,Tochigi-ken Ohtawara-shi,Ohtawara-shi,661,0,0,661,1,1350,5.2,43.40618999,0.292040294,77729,20042,21100,35.07644646,10.21497768,1125587.104,5.3,68,29.79
09211,???,??? ???,Tochigi,Tochigi-ken Yaita-shi,Yaita-shi,356,0,0,356,1,1336,4.69,56.69752725,0.079223609,35343,7256,34000,35.07644646,11.68548227,1217216.563,7.1,75,6.56
09213,?????,??? ?????,Tochigi,Tochigi-ken Nasushiobara-shi,Nasushiobara-shi,1367,0,0,1367,1,1333,6.25,63.1051584,0.350558517,117812,21393,25400,35.07644646,14.68441245,1235045.394,5.1,85,-1.79
09214,????,??? ????,Tochigi,Tochigi-ken Sakura-shi,Sakura-shi,358,0,0,358,1,1356,4.46,20.2375259,0.263581129,44768,9981,33300,38.63708684,13.02269478,1192084.927,6.9,76,-11.59
09215,?????,??? ?????,Tochigi,Tochigi-ken Nasukarasuyama-shi,Nasukarasuyama-shi,973,0,0,973,1,1330,4.68,46.73202614,0.047935356,29206,9198,18900,35.07644646,7.977812778,1065268.198,6.9,47,-14.15
09216,???,??? ???,Tochigi,Tochigi-ken Shimotsuke-shi,Shimotsuke-shi,453,0,0,453,1,1357,4.41,4.143201931,0.035304205,59483,7125,53700,48.87825697,12.97849806,1483424.256,5.1,84,1.9
09301,????,??? ????,Tochigi,Tochigi-ken Kaminokawa-machi,Kaminokawa-machi,273,0,0,273,1,1356,4.46,2.714600147,0.18974732,31621,5292,45400,46.6311809,14.29429809,1276728.598,5.3,101,-21.74
09342,???,??? ???,Tochigi,Tochigi-ken Mashiko-machi,Mashiko-machi,331,0,0,331,1,1328,4.85,43.82398928,0,24348,5019,26100,51.12533304,6.612452768,1076918.063,7.3,61,-35.44
09343,???,??? ???,Tochigi,Tochigi-ken Motegi-machi,Motegi-machi,130,0,0,130,1,1322,4.81,64.33327543,0.15980823,15018,6075,24300,51.12533304,5.726461579,1022789.319,8.1,46,4.07
09344,???,??? ???,Tochigi,Tochigi-ken Ichikai-machi,Ichikai-machi,169,0,0,169,1,1335,4.45,40.64445828,0.024805689,12094,3787,17200,51.12533304,7.524392261,1199290.475,5.4,70,-17.6
09345,???,??? ???,Tochigi,Tochigi-ken Haga-machi,Haga-machi,365,0,0,365,1,1349,4.41,10.92125872,0.099812851,16030,6233,37200,51.12533304,7.485963818,1164536.057,5.7,128,-24.29
09361,???,??? ???,Tochigi,Tochigi-ken Mibu-machi,Mibu-machi,753,0,1,754,2,1364,4.2,6.712508186,0.022724403,39605,5618,46000,51.12533304,11.7409418,1267074.637,6.7,69,5.71
09364,???,??? ???,Tochigi,Tochigi-ken Nogi-machi,Nogi-machi,211,0,0,211,1,1364,4.92,7.20661157,0.073872473,25720,2763,50800,51.12533304,9.68118196,1424101.555,8.6,89,-5.71
09384,???,??? ???,Tochigi,Tochigi-ken Shioya-machi,Shioya-machi,523,0,0,524,2,1284,4.43,64.42979715,0.031847134,12560,6285,14300,38.63708684,7.085987261,1074633.519,6.8,47,14.6
09386,????,??? ????,Tochigi,Tochigi-ken Takanezawa-machi,Takanezawa-machi,272,0,0,272,1,1352,4.3,6.911142454,0.105138652,30436,6582,47800,38.63708684,11.23669339,1380242.739,5.2,88,-2.73
09407,???,??? ???,Tochigi,Tochigi-ken Nasu-machi,Nasu-machi,1277,0,0,1277,1,1321,5.98,57.83352583,0.059779563,26765,15275,10900,35.07644646,13.63721278,1005308.238,8.7,79,-22.47
09411,????,??? ????,Tochigi,Tochigi-ken Nakagawa-machi,Nakagawa-machi,577,0,1,578,2,1168,4.87,63.59676416,0.065054754,18446,6869,14700,35.07644646,5.963352488,1008374.607,6.4,42,-9.11
10201,???,??? ???,Gunma,Gumma-ken Maebashi-shi,Maebashi-shi,3174,0,6,3180,2,1419,5.47,23.7357207,0.380262775,340291,23662,56100,45.00672423,14.62865606,1341161.036,5.2,79,8.6
10202,???,??? ???,Gunma,Gumma-ken Takasaki-shi,Takasaki-shi,3306,0,0,3306,1,1409,4.76,45.3189961,0.184485944,371302,24515,52100,66.49644787,12.62584096,1314257.607,6.5,86,-5.34
10203,???,??? ???,Gunma,Gumma-ken Kiryu-shi,Kiryu-shi,3047,0,0,3047,1,1399,5.17,71.55552318,0.200486426,121704,7739,34900,47.29325184,9.884638138,1171020.377,6.7,58,-0.33
10204,????,??? ????,Gunma,Gumma-ken Isesaki-shi,Isesaki-shi,1962,0,0,1962,1,1419,5.03,0.17943013,0.131743404,207221,13905,41600,49.57977944,18.95560778,1178699.731,6.5,86,4.69
10205,???,??? ???,Gunma,Gumma-ken Ota-shi,Ota-shi,1759,0,0,1759,1,1402,4.86,5.459410224,0.210657612,216465,16645,40100,50.34529718,17.9428545,1244301.046,7.6,99,-11.28
10206,???,??? ???,Gunma,Gumma-ken Numata-shi,Numata-shi,775,0,0,775,1,1404,6.16,76.25910639,0.491563445,51265,10360,29500,45.00672423,7.744074905,1076465.132,5.8,52,23.61
10207,???,??? ???,Gunma,Gumma-ken Tatebayashi-shi,Tatebayashi-shi,533,0,0,533,1,1389,5,0.721548049,0.151384083,78608,6052,45900,51.11081492,13.98076532,1241815.502,7.3,83,27.05
10208,???,??? ???,Gunma,Gumma-ken Shibukawa-shi,Shibukawa-shi,1012,0,0,1012,1,1403,5.94,52.13376591,0.520820833,83330,11470,26700,61.13401538,10.40441618,1143450.126,6.1,66,18.09
10209,???,??? ???,Gunma,Gumma-ken Fujioka-shi,Fujioka-shi,1316,0,0,1316,1,1417,4.79,57.6767172,0.19418904,67975,7631,26700,55.73158921,11.09231335,1155540.434,6.9,68,19.69
10210,???,??? ???,Gunma,Gumma-ken Tomioka-shi,Tomioka-shi,983,0,0,983,1,1414,4.35,37.71358828,0.180526215,52070,7720,22700,77.26130653,7.355483004,1123947.302,5.9,66,40.12
10211,???,??? ???,Gunma,Gumma-ken Annaka-shi,Annaka-shi,1849,0,0,1849,1,1416,4.13,59.69457914,0.163727753,61077,11053,22300,77.26130653,7.891677718,1169071.86,6.3,85,12.33
10212,????,??? ????,Gunma,Gumma-ken Midori-shi,Midori-shi,583,0,0,583,1,1416,5.24,79.78677424,0.123316442,51899,4122,22900,47.29325184,13.08310372,1127334.168,6.8,70,-24.59
10344,???,??? ???,Gunma,Gumma-ken Shinto-mura,Shinto-mura,201,0,0,201,1,1388,5.48,31.20973515,0.187891441,14370,1540,30300,77.26130653,5.77592206,1164757.69,5.4,56,-21.92
10345,???,??? ???,Gunma,Gumma-ken Yoshioka-machi,Yoshioka-machi,158,0,0,158,1,1411,5.88,17.12195122,0.060603,19801,1676,36400,77.26130653,8.787434978,1183401.747,4.4,67,-16.65
10366,???,??? ???,Gunma,Gumma-ken Ueno-mura,Ueno-mura,1,0,0,3,2,1372,6.75,93.61046959,0,1306,1275,6000,55.73158921,14.5482389,815461.7152,2.5,149,106.21
10367,???,??? ???,Gunma,Gumma-ken Kanna-machi,Kanna-machi,10,0,0,12,2,1348,5.22,86.9648618,0.085034014,2352,1553,9500,55.73158921,5.952380952,809641.5816,5.8,15,-51.53
10382,????,??? ????,Gunma,Gumma-ken Shimonita-machi,Shimonita-machi,58,0,0,58,1,1360,5.17,84.04419185,0.201997531,8911,2755,23000,77.26130653,3.366625519,984498.8217,6.4,33,-9.8
10383,???,??? ???,Gunma,Gumma-ken Nammoku-mura,Nammoku-mura,3,0,0,3,1,1378,6.17,87.47263849,0,2423,1494,9200,77.26130653,2.888980603,711985.1424,4.5,17,33.58
10384,???,??? ???,Gunma,Gumma-ken Kanra-machi,Kanra-machi,201,0,0,201,1,1331,4.73,51.40857094,0.088118666,13618,2830,22400,77.26130653,6.682332207,1034973.932,5.7,47,16.85
10421,????,??? ????,Gunma,Gumma-ken Nakanojo-machi,Nakanojo-machi,251,0,0,251,1,1313,5.19,82.32562375,0.587395696,18216,7175,,77.26130653,5.379885815,1047091.842,4.8,40,18.31
10424,????,??? ????,Gunma,Gumma-ken Naganohara-machi,Naganohara-machi,235,0,0,235,1,1324,5.99,71.28350631,1.229848762,6017,3771,11100,77.26130653,9.306963603,1374981.718,3.7,47,-31.11
10425,???,??? ???,Gunma,Gumma-ken Tsumagoi-mura,Tsumagoi-mura,393,0,0,393,1,1393,7.06,71.11492993,0.108023176,10183,9384,14200,77.26130653,7.070607876,1180589.316,3.3,48,-24.16
10426,???,??? ???,Gunma,Gumma-ken Kusatsu-machi,Kusatsu-machi,19,0,0,19,1,1362,8.89,59.24809007,0.251396648,7160,1951,36400,77.26130653,17.17877095,1068361.592,4.3,92,11.59
10428,???,??? ???,Gunma,Gumma-ken Takayama-mura,Takayama-mura,58,0,0,58,1,1135,6.58,75.87281796,0,3911,1492,9200,77.26130653,4.091025313,888993.8635,7,34,-42.13
10429,????,??? ????,Gunma,Gumma-ken Higashiagatsuma-machi,Higashiagatsuma-machi,211,0,1,212,2,1375,4.72,76.30593337,0.166431955,15622,5960,13100,77.26130653,8.129560876,1056065.229,4.6,44,-27.29
10443,???,??? ???,Gunma,Gumma-ken Katashina-mura,Katashina-mura,184,0,0,184,1,1256,8.47,89.91607357,0.122349103,4904,3823,10500,45.00672423,13.25448613,820387.4388,3.9,26,-38.62
10444,???,??? ???,Gunma,Gumma-ken Kawaba-mura,Kawaba-mura,37,0,0,37,1,1291,7.14,82.97572986,0,3898,1465,10700,45.00672423,8.722421755,844340.9441,4.7,23,-5.62
10448,???,??? ???,Gunma,Gumma-ken Showa-mura,Showa-mura,0,0,0,0,0,1397,6.16,40.39270687,0.052493438,7620,3929,16600,45.00672423,8.530183727,1153613.78,3.3,43,-37.17
10449,?????,??? ?????,Gunma,Gumma-ken Minakami-machi,Minakami-machi,208,8,0,216,2,1047,6.7,78.15881472,0.351370344,21345,16723,23500,45.00672423,7.214804404,949428.7187,6.5,50,-24.78
10464,???,??? ???,Gunma,Gumma-ken Tamamura-machi,Tamamura-machi,130,0,0,130,1,1425,5.02,0.73614878,0.125213129,37536,2562,38400,49.57977944,11.77536232,1216958.067,5.5,83,-11
10521,???,??? ???,Gunma,Gumma-ken Itakura-machi,Itakura-machi,266,0,0,266,1,1393,5.02,0.119502868,0.019100981,15706,4177,28800,51.11081492,11.39691838,1148732.905,6,56,-16.37
10522,???,??? ???,Gunma,Gumma-ken Meiwa-machi,Meiwa-machi,138,0,1,139,2,1366,5.06,0.152516523,0.07137122,11209,1964,37000,57.531895,9.63511464,1212287.626,5.8,93,-1.43
10523,????,??? ????,Gunma,Gumma-ken Chiyoda-machi,Chiyoda-machi,298,0,0,298,1,1400,5.06,1.424632353,0.252767367,11473,2141,29400,51.11081492,13.8586246,1112348.557,6.4,80,-14.13
10524,???,??? ???,Gunma,Gumma-ken Oizumi-machi,Oizumi-machi,266,0,0,266,1,1403,4.98,0.111544897,0.049680801,40257,1790,43600,51.11081492,21.56146757,1185832.675,9.7,110,-1.38
10525,???,??? ???,Gunma,Gumma-ken Ora-machi,Ora-machi,340,0,0,340,1,1396,4.99,1.381748072,0.033304962,27023,3069,33400,51.11081492,11.95278096,1185178.552,6.6,81,-9.58
11100,?????,??? ?????,Saitama,Saitama-ken Saitama-shi,Saitama-shi,794,0,1,795,2,1336,5.72,2.138029335,0.242385274,1222434,21216,180400,40.74424338,17.47824422,1718818.383,5.7,101,-6.95
11201,???,??? ???,Saitama,Saitama-ken Kawagoe-shi,Kawagoe-shi,159,0,1,160,2,1357,5.58,3.600219861,0.261476056,342670,10501,147600,35.00764768,17.95313275,1461956.139,5.8,102,-12.71
11202,???,??? ???,Saitama,Saitama-ken Kumagaya-shi,Kumagaya-shi,629,0,0,629,1,1392,5.07,3.177383037,0.157987991,203180,15462,62600,30.05962723,16.55182597,1363390.91,6.4,93,-37.4
11203,???,??? ???,Saitama,Saitama-ken Kawaguchi-shi,Kawaguchi-shi,117,0,2,121,3,1328,5.67,1.032757786,0.119321966,561506,6120,,46.57279017,20.56255855,1535163.856,7.3,,-12.27
11206,???,??? ???,Saitama,Saitama-ken Gyoda-shi,Gyoda-shi,288,0,0,288,1,1388,5.14,0.089060413,0.121231903,85786,6722,49300,31.98830778,15.01410487,1252670.692,7.2,76,-11.24
11207,???,??? ???,Saitama,Saitama-ken Chichibu-shi,Chichibu-shi,641,0,0,641,1,1340,5.98,87.5659956,0.334553058,66955,7571,27100,28.13094669,7.079381674,1103513.957,7.6,62,-10.32
11208,???,??? ???,Saitama,Saitama-ken Tokorozawa-shi,Tokorozawa-shi,186,0,1,187,2,1341,5.4,10.39033199,0.109381032,341924,6426,168100,42.37246075,14.34529311,1617145.047,6.1,106,-37.26
11209,???,??? ???,Saitama,Saitama-ken Hanno-shi,Hanno-shi,71,0,0,71,1,1338,5.29,76.10518687,0.227411459,83549,4607,62000,47.17296147,14.80568289,1367222.229,6.1,84,20.44
11210,???,??? ???,Saitama,Saitama-ken Kazo-shi,Kazo-shi,698,0,0,698,1,1378,5.24,0.112384806,0.054781656,115002,13323,,31.98830778,13.89541051,1297958.835,7.3,74,-36.19
11211,???,??? ???,Saitama,Saitama-ken Honjo-shi,Honjo-shi,1262,0,1,1263,2,1413,4.89,27.38825103,0.124558854,81889,6495,39500,28.13094669,17.10852495,1204658.745,6,77,-16.89
11212,????,??? ????,Saitama,Saitama-ken Higashimatsuyama-shi,Higashimatsuyama-shi,444,0,0,444,1,1375,5.12,7.178937701,0.140956059,90099,5924,78400,44.07059838,15.67165007,1333207.516,7,88,-13.2
11214,????,??? ????,Saitama,Saitama-ken Kasukabe-shi,Kasukabe-shi,160,0,0,160,1,1351,5.7,0.939678691,0.215877995,237171,6523,101800,38.41948118,21.87872885,1374370.813,6.5,81,-28.83
11215,???,??? ???,Saitama,Saitama-ken Sayama-shi,Sayama-shi,66,0,0,66,1,1345,5.35,10.33849918,0.041739711,155727,4414,123100,47.17296147,14.92997361,1485637.269,6.1,103,-17.14
11216,???,??? ???,Saitama,Saitama-ken Hanyu-shi,Hanyu-shi,907,0,0,907,1,1389,5.13,0.222032451,0.035584656,56204,5797,46500,31.98830778,13.98476977,1211268.202,6,79,8.05
11217,???,??? ???,Saitama,Saitama-ken Konosu-shi,Konosu-shi,131,0,0,131,1,1368,5.4,0.414876278,0.037613153,119639,6708,77200,34.96236313,15.2625816,1422011.752,5.7,80,-23.1
11218,???,??? ???,Saitama,Saitama-ken Fukaya-shi,Fukaya-shi,791,0,0,791,1,1405,4.9,2.918864244,0.146593094,144618,13415,47100,28.13094669,14.61090597,1262902.668,7.1,79,-21.36
11219,???,??? ???,Saitama,Saitama-ken Ageo-shi,Ageo-shi,97,0,0,97,1,1350,5.59,4.720087816,0.061180926,223926,4190,121200,37.93641848,15.3934782,1481567.786,5.7,96,-21.2
11221,???,??? ???,Saitama,Saitama-ken Soka-shi,Soka-shi,49,0,0,49,1,1330,5.81,0,0.125484407,243855,2740,141100,35.53267612,22.76352751,1450864.387,6.6,95,-38.41
11222,???,??? ???,Saitama,Saitama-ken Koshigaya-shi,Koshigaya-shi,135,0,0,135,1,1336,5.8,0.149228984,0.10787189,326313,6006,144600,35.53267612,22.35583627,1484586.802,6.1,95,14.34
11223,??,??? ??,Saitama,Saitama-ken Warabi-shi,Warabi-shi,8,0,0,8,1,1332,5.72,0,0.044753993,71502,510,237000,42.66815005,24.97832228,1547448.743,7,89,-20.17
11224,???,??? ???,Saitama,Saitama-ken Toda-shi,Toda-shi,33,0,0,33,1,1332,5.71,0,0.13568521,123079,1817,215300,42.66815005,22.42462158,1678525.199,5.5,142,-7.61
11225,???,??? ???,Saitama,Saitama-ken Iruma-shi,Iruma-shi,68,0,0,68,1,1343,5.37,16.09298167,0.060051244,149872,3752,114300,47.17296147,14.30554073,1450807.616,6.2,99,-0.16
11227,???,??? ???,Saitama,Saitama-ken Asaka-shi,Asaka-shi,30,0,0,30,1,1335,5.64,0.92491839,0.117201656,129691,1798,224900,35.9425817,14.67333894,1674294.315,5.1,110,-20.22
11228,???,??? ???,Saitama,Saitama-ken Shiki-shi,Shiki-shi,22,0,0,23,2,1342,5.68,0,0.596170146,69611,906,210800,35.9425817,17.13809599,1709227.938,5.9,89,-6.3
11229,???,??? ???,Saitama,Saitama-ken Wako-shi,Wako-shi,12,0,0,12,1,1332,5.56,0.362318841,0.100315809,80745,1100,197800,35.9425817,14.35382996,1782344.504,4.9,120,-44.28
11230,???,??? ???,Saitama,Saitama-ken Niiza-shi,Niiza-shi,39,0,0,39,1,1337,5.6,6.140350877,0.039048477,158777,2125,181400,35.9425817,15.92170151,1494159.985,5.8,93,114.66
11231,???,??? ???,Saitama,Saitama-ken Okegawa-shi,Okegawa-shi,63,0,0,63,1,1357,5.5,3.325415677,0.123141171,74711,2399,108400,37.93641848,15.37926142,1466050.889,6,87,16.68
11232,???,??? ???,Saitama,Saitama-ken Kuki-shi,Kuki-shi,292,0,0,292,1,1364,5.5,0.279126214,0.178860735,154310,8192,,38.41948118,15.07355324,1442660.041,6.3,85,27.39
11233,???,??? ???,Saitama,Saitama-ken Kitamoto-shi,Kitamoto-shi,41,0,0,41,1,1363,5.46,3.881048387,0.23951922,68888,1878,100200,37.93641848,17.08570433,1477400.665,6.3,85,-15.61
11234,???,??? ???,Saitama,Saitama-ken Yashio-shi,Yashio-shi,41,0,0,41,1,1336,5.82,0,0.072309194,82977,1803,133600,37.91907046,20.58401726,1349208.492,6.6,107,-32.28
11235,????,??? ????,Saitama,Saitama-ken Fujimi-shi,Fujimi-shi,23,0,0,23,1,1344,5.69,0.406091371,0.019674711,106736,1961,185000,35.00764768,14.25011243,1498476.072,6.2,79,80.96
11237,???,??? ???,Saitama,Saitama-ken Misato-shi,Misato-shi,113,0,0,113,1,1340,5.82,0,0.191758932,131415,3020,126400,37.91907046,17.68443481,1372328.44,7.2,97,-17.28
11238,???,??? ???,Saitama,Saitama-ken Hasuda-shi,Hasuda-shi,48,0,0,48,1,1355,5.61,4.693802714,0.039488856,63309,2587,113800,38.9198919,11.79927025,1529997.552,6.8,82,-8.66
11239,???,??? ???,Saitama,Saitama-ken Sakado-shi,Sakado-shi,66,0,0,66,1,1355,5.24,2.367586039,0.167158309,101700,3997,92500,44.07059838,18.35791544,1348697.945,7.5,89,-12.56
11240,???,??? ???,Saitama,Saitama-ken Satte-shi,Satte-shi,55,0,0,55,1,1366,5.42,0.029455081,0.090720581,54012,3392,62900,37.91907046,16.79256462,1314908.039,7.8,79,5.98
11241,????,??? ????,Saitama,Saitama-ken Tsurugashima-shi,Tsurugashima-shi,39,0,0,39,1,1351,5.26,5.076142132,0.072867553,69990,1633,115000,44.07059838,16.05943706,1448440.506,7,93,-23.86
11242,???,??? ???,Saitama,Saitama-ken Hidaka-shi,Hidaka-shi,117,0,1,118,2,1343,5.23,26.11625948,0.118316427,57473,3466,71900,47.17296147,11.53585162,1346654.272,7.2,91,-55.8
11243,???,??? ???,Saitama,Saitama-ken Yoshikawa-shi,Yoshikawa-shi,26,0,0,26,1,1345,5.82,0.063251107,0.047474655,65298,3159,116000,37.91907046,15.42160556,1437150.372,5.1,87,50.72
11245,?????,??? ?????,Saitama,Saitama-ken Fujimino-shi,Fujimino-shi,28,0,0,28,1,1349,5.67,2.181322427,0.021760727,105695,1414,177800,38.69005422,17.15312929,1491316.637,7.5,89,10.79
11246,???,??? ???,Saitama,Saitama-ken Shiraoka-shi,Shiraoka-shi,39,0,0,39,1,1359,5.53,1.446945338,0.083545512,50272,2418,,38.9198919,10.78134946,1511295.154,5.4,,#N/A
11301,???,??? ???,Saitama,Saitama-ken Ina-machi,Ina-machi,38,0,0,39,2,1352,5.58,5.067567568,0.058831835,42494,1404,89700,37.93641848,12.42528357,1385288.723,5.9,87,-2.76
11324,???,??? ???,Saitama,Saitama-ken Miyoshi-machi,Miyoshi-machi,28,0,0,28,1,1341,5.65,13.00653595,0.403038289,38706,1316,153700,42.37246075,14.7522348,1460903.09,7.1,115,5.94
11326,????,??? ????,Saitama,Saitama-ken Moroyama-machi,Moroyama-machi,75,0,0,75,1,1307,5.19,43.25595063,0.151072873,39054,1928,50700,47.17296147,15.20970963,1149289.241,8.5,70,-9.82
11327,???,??? ???,Saitama,Saitama-ken Ogose-machi,Ogose-machi,72,0,0,72,1,1315,5.25,68.39762611,0.063811119,12537,1296,40300,47.17296147,15.95277977,1244342.187,6.2,60,-14.3
11341,???,??? ???,Saitama,Saitama-ken Namegawa-machi,Namegawa-machi,116,0,0,116,1,1378,5.11,24.26792326,0.034636033,17323,2170,67900,44.07059838,16.27893552,1306428.679,7,93,-22.21
11342,???,??? ???,Saitama,Saitama-ken Ranzan-machi,Ranzan-machi,77,0,0,77,1,1375,5.21,31.69179229,0.047651824,18887,1981,55600,44.07059838,15.83099486,1266744.798,5.7,82,-18.81
11343,???,??? ???,Saitama,Saitama-ken Ogawa-machi,Ogawa-machi,470,0,1,472,3,1366,5.29,55.40115798,0.066842889,32913,2690,38100,44.07059838,9.722602011,1339146.538,6.6,71,-29.37
11346,???,??? ???,Saitama,Saitama-ken Kawajima-machi,Kawajima-machi,77,0,0,77,1,1373,5.49,0,0.036122274,22147,4172,47300,44.07059838,11.92035039,1286328.397,5.3,75,-4.92
11347,???,??? ???,Saitama,Saitama-ken Yoshimi-machi,Yoshimi-machi,405,0,0,405,1,1377,5.29,6.109241522,0.156553916,21079,3627,34700,44.07059838,9.582997296,1261368.993,5.9,65,-28.1
11348,???,??? ???,Saitama,Saitama-ken Hatoyama-machi,Hatoyama-machi,186,0,0,186,1,1363,5.26,36.44496305,0.07840575,15305,1618,44400,44.07059838,8.101927475,1432354.59,7.1,66,-8.03
11349,?????,??? ?????,Saitama,Saitama-ken Tokigawa-machi,Tokigawa-machi,57,0,0,57,1,1358,5.21,70.28868567,0.064422612,12418,1654,20900,44.07059838,9.180222258,1174148.172,5.9,58,0.43
11361,???,??? ???,Saitama,Saitama-ken Yokoze-machi,Yokoze-machi,61,0,0,61,1,1244,5.99,82.75582573,0.177010731,9039,857,38800,28.13094669,7.522956079,1142557.363,6.4,63,-28.62
11362,???,??? ???,Saitama,Saitama-ken Minano-machi,Minano-machi,71,0,0,71,1,1362,5,71.79688728,0.183688464,10888,1679,28300,28.13094669,7.714915503,1065444.71,6.3,48,-16.9
11363,???,??? ???,Saitama,Saitama-ken Nagatoro-machi,Nagatoro-machi,73,0,0,73,1,1368,5.06,70.98684211,0,7908,880,24300,28.13094669,5.816894284,1115900.481,5.4,49,-30.63
11365,????,??? ????,Saitama,Saitama-ken Ogano-machi,Ogano-machi,85,0,0,85,1,1291,4.68,82.72965879,0.141411134,13436,2968,14700,28.13094669,2.232807383,923190.0863,6.3,39,-2.35
11369,????,??? ????,Saitama,Saitama-ken Higashichichibu-mura,Higashichichibu-mura,6,0,0,6,1,1300,5.41,75.0874361,0.059737157,3348,835,11600,28.13094669,7.168458781,1009675.926,5.7,24,-26.36
11381,???,??? ???,Saitama,Saitama-ken Misato-machi,Misato-machi,123,0,0,123,1,1400,4.91,22.84946237,0.09478673,11605,2514,17500,27.71004579,8.444635933,1083531.667,6,85,25.14
11383,???,??? ???,Saitama,Saitama-ken Kamikawa-machi,Kamikawa-machi,357,0,0,357,1,1375,4.85,43.61029102,0.0414651,14470,2670,12100,28.13094669,8.08569454,1050888.113,7.2,61,-12.68
11385,???,??? ???,Saitama,Saitama-ken Kamisato-machi,Kamisato-machi,198,0,0,198,1,1417,4.88,0.205409106,0.029034131,30998,2910,31900,28.13094669,13.83960256,1178710.239,6,84,-25.3
